what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334793525240
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793526232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793539191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793546099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793589720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793606786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334793613218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793618563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793619281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793623880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793626790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793629393
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334793629973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793630497
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793639003
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793640012
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793640552
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793643408
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334793649240
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793649527
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793649566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334793653214
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334793653814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793654322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793663053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793669608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793709908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793730521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793738535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1334793738579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1334793738579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793751103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793907244
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334793909226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334793918671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794135554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794139218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334794146842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794147340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334794148252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334794156699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794178127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794181931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794190813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334794195507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334794196727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794197509
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794198452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794199717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794210530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794216435
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794217050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794217597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794223983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334794228576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794229039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334794233595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794233934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794254516
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794254926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794255445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794260703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794263770
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794264309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794264851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794279776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334794284496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794287047
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794287672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794288201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794296457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794297176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794401624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794406450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794408131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794422711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794472419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794476059
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794479088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794479527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794494305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794518156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794524775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334794525452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334794527270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334794528444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794543023
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794543848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794544811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794555226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794576521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794578358
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794578972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794579567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794583836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794586365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334794587862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334794588815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794589104
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794589622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794590123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794597015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794603002
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794603385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794604158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794607903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794610869
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794616428
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794622788
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794625385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794635624
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794636134
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794636725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794641797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794645295
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794645798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794646769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794652533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794656105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794662217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794663055
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794664628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794665036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794683887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794694313
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794694905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794695734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794713683
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794714934
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794719042
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794719719
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794722688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794726189
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794726644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794727081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794740481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794744379
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794744930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794745461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794751500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794752692
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794753141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794753602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794757438
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794760220
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794761735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794765637
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794766058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794766606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794770711
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334794772386
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794776197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794776652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794786301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794790202
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794790604
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794791094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794796634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794800983
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794801468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794801929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794809038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794810542
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794811053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794812156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794827233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794828354
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794828819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794829279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794833709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794836312
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794836715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794837180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794841088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794842872
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334794843346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794843807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794847388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334794853356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334794863947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795064112
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334795066876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795067924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795074684
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334795075786
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334795075974
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334795079167
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334795079563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334795084140
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334795084483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795084959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795092173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334795093710
error,log,,,"XMPP Connection Error:  (SarosNet.java:451)",1334830162910
error,log,,,"New Connection State == ERROR (SarosNet.java:430)",1334830162920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835418252
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334835420426
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334835422307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835426125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835466771
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835468868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835475718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835573675
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334835579367
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835584338
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835597725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835598667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835616131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334835619934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835631313
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334835634109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835635253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835643308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835646129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835653115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835657661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835657949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835660243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835660597
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334835665507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835665945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835673155
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334835674787
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835678712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835681713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835681975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835688208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835695437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835695855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835699223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835699583
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334835700625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835701160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835706507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835739171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835739448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835740575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835740900
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334835742264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835742661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334835748494
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334835749305
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334835754170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334835755847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334835756209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334835758386
