what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334929176362
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1334929176413
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334929179780
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334929180238
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929185353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929188800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929190511
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334929226787
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929227026
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334929230236
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929231151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929237949
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929238843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929239322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929242333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929244699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929246881
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929247826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929248813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929255168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929278103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929291232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929351311
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929355284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929360118
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929360807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929362376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929366850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929374389
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929375037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929376098
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929380413
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929386292
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929389766
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929390662
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929391803
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929393433
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929403400
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929404976
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929405966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929415306
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929416350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929417326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929420783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929424434
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929425158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929426472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929432551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929435290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929442867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929443805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929452114
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929452983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929454076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929459122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929506386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929509932
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929531126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929548412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929556361
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1334929556731
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929559813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929575608
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929595259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929603942
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929606353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929611871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929621993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929635016
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929636168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929640641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334929644477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334929645534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929647384
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929657798
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929659833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929660958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929667303
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929668813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929672860
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929673771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929674850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929679177
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929683494
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929687039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929690565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929724008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929725152
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929726038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929727145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929731486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334929737107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929737471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334929738645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929739090
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929740535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929741490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929744076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334929751828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929752235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334929754028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929754356
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929755233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929756099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929757758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929760376
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929760963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929761894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929764938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334929769096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929769308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334929770225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929770720
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929773882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929775159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929777504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929788272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929794645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929795676
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929796611
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929797719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929798599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929802095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929807874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929810765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929811977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334929814533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929816457
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929818286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929819361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929820385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929822296
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929823536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929824562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929830066
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929831119
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334929838469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929861151
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334929861815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929863120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929874799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929884278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929894546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334929907246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929908781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929917323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334929919026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930001590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930041880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930045408
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930047832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930065843
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334930093508
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334930098522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930134673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930138123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930315640
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930317210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930318053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930328944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930333674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930373821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334930383068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930386403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930391487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334930405325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930414639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930421942
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930423079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930423494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930425636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930429497
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930431263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930431932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930440160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930444488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930445997
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930446652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930447207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930454575
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930456113
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930456538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930461754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930466753
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930467472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930467969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930470477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930483471
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930484449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930484975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930494580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930554989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.showSystemMenu",1334930556037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930558921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930559373
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930560550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930561075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930564949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930577940
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930579598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930580035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930617844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930639475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334930647837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930665761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930669394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930700630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930705495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930706408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930708894
executed,command,org.eclipse.mylyn.tasks.search,,"org.eclipse.mylyn.tasks.ui.command.searchForTask",1334930708945
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930710088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930710495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930714801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930733377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334930737106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334930739340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930740775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930756486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930767252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930771957
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930773766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930774212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930776698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930798906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334930806931
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334930808806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334930809252
