what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942220187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942222860
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334942226115
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942247149
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334942268878
error,log,,,"Could not write metadata for '/'.",1334942272000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942272251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942273880
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942280189
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942283170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942301667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942302897
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942302952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942303693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942309811
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942312292
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942312939
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942313479
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942316202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942318718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942321233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942323224
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942323276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942323856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942351574
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942369467
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942381423
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942382632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942387097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942387604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942400132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942405010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942406405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942409130
executed,command,org.eclipse.mylyn.tasks.search,,"org.eclipse.mylyn.tasks.ui.command.searchForTask",1334942409181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942414673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942416478
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942416529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942417001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942419583
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942534119
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942555322
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942590595
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942598801
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942600658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942606994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942608027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942608602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942611579
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942611633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942612231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942614464
error,log,,,"Could not write metadata for '/'.",1334942618777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942618813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942620874
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334942621831
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942631435
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942632850
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942635537
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942656737
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942661075
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942663161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942676764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942678767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942679629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942682129
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942682186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942682648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942685489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942699556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942701375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942703636
executed,command,org.eclipse.mylyn.tasks.search,,"org.eclipse.mylyn.tasks.ui.command.searchForTask",1334942703695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942704956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942706536
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942706592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942707033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942709816
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334942710632
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942715709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942719656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942725877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942728574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334942735384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942737526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942745027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942745945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942748790
executed,command,org.eclipse.mylyn.tasks.search,,"org.eclipse.mylyn.tasks.ui.command.searchForTask",1334942748848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942750008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942751831
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942751887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942752493
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942759806
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942761993
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942762800
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942764407
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942767366
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942769894
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942790630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942796680
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942862548
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942870252
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942893861
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334942893861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942907551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942914611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942916643
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942916695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942917299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942919914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942921521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942923012
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334942923064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942926846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334942927894
error,log,,,"Could not write metadata for '/'.",1334942978812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942978947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334942980092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334942999414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943001612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943003698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943009224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943012613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943016165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943026215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943033279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943035701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943051400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943054145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943056325
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943056378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943056964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943060710
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943063348
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943064655
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943074332
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943075461
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943085285
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943102517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334943107035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334943111209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943112280
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334943116368
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943117010
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943117053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334943126772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943128729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943137522
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943139773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943148107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943149086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943151262
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943151326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943151851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943159648
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943160854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943164492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943165236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943166910
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943166964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943167448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943172018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943185042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943185597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943187796
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943187848
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943188355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943194357
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334943194478
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943196388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943223747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943224780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943226285
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943226338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334943227064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943230039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943231243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943232970
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334943233023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943233555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943236822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943240915
error,log,,,"Could not write metadata for '/'.",1334943312673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943312713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943319107
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb",1334943319259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943320890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334943321073
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334943324922
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943340363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943383268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943385680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943391463
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943398536
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943409191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943414970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943420020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943422615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943434464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334943436129
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334943441428
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943449818
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943468103
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943468717
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334943472174
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943475318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334943479325
