what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934396027
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934396543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934400806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934401583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934403773
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934403821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934404261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934406791
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934407739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334934435516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334934436895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334934438979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934439823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934440540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934442920
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934442980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934444158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934447870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334934458378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334934459963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934460688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934461458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934463755
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934463803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934464283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934467497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934472290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334934481593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334934483354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934486008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934487118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934494227
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934494897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934496734
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934496787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934497845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934508047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934512985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934513610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934515325
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934515369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934515890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934526970
error,log,,,"Could not write metadata for '/'.",1334934580401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934580403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934581723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934583094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934586298
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934586352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934587257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934594678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934597945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934605325
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934640018
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934642865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334934648194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934654088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934655156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934656799
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934656847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934657294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934670587
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934673181
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934673920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934679504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934680177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934682150
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934682197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934682990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934688683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934781989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934783495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934804517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934810090
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334934835989
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934836092
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334934839995
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934840093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934867998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334934927987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334934928316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334934928719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934954555
error,log,,,"Could not write metadata for '/'.",1334934954556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934956554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334934957651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934958766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934960527
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334934960560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934961045
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334934961991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334934964042
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934965212
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334934965885
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334934973565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935049028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935075737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935076981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935078620
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935078659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935079114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935095586
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334935095675
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935097415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935109492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935110060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935115108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935115569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935117411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935118707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935120067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935122341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935150608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935151424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935153360
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935153399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935154319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935158630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935160555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935161839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935166424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935167086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935167745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935169795
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935169833
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935170268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935184452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935186048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935186129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935242372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935243227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935245049
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935245087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935245508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935248594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935251890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935252628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935254842
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935254881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935255317
error,log,,,"Could not write metadata for '/'.",1334935257819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935260026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935261153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935266807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935267631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935269625
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935269663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935270206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935273822
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935275446
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935277256
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935278369
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935287697
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935291838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935296561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935298135
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935298175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935299367
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935344218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935346469
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935346509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935346946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935349635
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334935351057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935355055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935355772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935358222
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935358260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935358697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935361501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935365197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935365827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935367607
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935367646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935368928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935372566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935376815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935377561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935379400
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935379439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935379883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935395029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935399428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935401425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935405438
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935405479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935406021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935424192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935432611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935433434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935435164
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935435204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935435630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935441613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935458555
error,log,,,"Could not write metadata for '/'.",1334935561212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935561241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935600784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935618294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935619198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935621439
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935621478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935621926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935677316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935683737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935685640
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935685681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935686121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935698119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935705950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935723974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935725176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935726988
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935727031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935727554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935732367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935735147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935735855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935737789
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935737830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935738238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935747222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935754293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935754956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935756541
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334935756581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935757022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935767067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334935769676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334935770525
