what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334885984579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334885985165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334885987590
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334885990027
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334885991176
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334885994504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334885994953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334885997374
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334885998505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886002746
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886003347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886003903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886006429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886010856
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886011482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886012036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886021363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886025699
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886026190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886027142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886029515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886033016
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886033470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886033912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886035837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886053054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886070741
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886071179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886071658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886073836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886081377
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886082213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886082714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886084502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334886088595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334886090344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1334886091825
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886101211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886101617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886102185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886102745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886104738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886112908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886113678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886117080
executed,command,org.eclipse.mylyn.tasks.search,,"org.eclipse.mylyn.tasks.ui.command.searchForTask",1334886117130
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886118258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886118675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886121029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886138013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886139511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886141479
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886142188
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886142663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886144616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886151547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334886154597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334886155640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886158145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886159827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886162111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886163274
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886164209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886164715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886166952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886169229
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886169685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886170182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886172072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334886172994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334886173436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334886173868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1334886174461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886192814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886200464
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886201145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886201637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886208671
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886209778
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886211666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886217217
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886218649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886219387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886222540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886223532
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886223850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886224328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886226465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886227429
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886227906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886228384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886230563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886242045
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886243241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886243644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886247580
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886248980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886251882
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886252983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886253517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886256534
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886257757
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886259296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886272720
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886273888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886274293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886277460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886337949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886363920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886370926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886373064
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886374733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886375272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886379576
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886390465
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886394582
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886395405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886399052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886414014
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886441152
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886442051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886442697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886446636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886450207
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886450700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886451232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886454477
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886466525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886483882
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886484536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886485119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886490699
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886492142
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886494243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886498429
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886499028
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886499721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886502891
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886504119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886507986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886510940
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886511488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886511992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886516171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886519071
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886519689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886520438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886525411
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886530021
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886532455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886534651
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886535266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886535662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886538164
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886539309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886548406
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886548895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886549390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886551680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886554093
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886554592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886555123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886571903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886581982
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886582527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886582978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886610540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886613270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886616697
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886628883
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886629575
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886630214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886632646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886658672
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886659315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886660076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886664752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886678473
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886681004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886681537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886701423
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334886708321
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886712693
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886712783
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1334886715193
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886716608
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1334886716701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886720404
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886720826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886721582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886729303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886731028
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886731591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886732405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886738796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334886740583
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1334886741221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886741775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334886751035
